,complexTypeName,complexType,complexName,complexNo,totalHouseHoldCount,totalDongCount,useApproveYmd,minArea,maxArea,minPrice,maxPrice,minLeasePrice,maxLeasePrice,leasePerDealRate,isaleDealRestrictionCode,rebuildMembershipTransYn,livingResidenceYn,latitude,longitude
0,아파트,A01,해피존(23-1),105234,19,1,20050822,96.38,171.36,0,0,0,0,0.0,N,N,N,37.565719,126.91505
0,아파트,A01,해피존(249-21),13254,18,1,20021227,95.05,100.3,70000,70000,0,0,0.0,N,N,N,37.559583,126.91017
0,아파트,A01,현대하이츠,107568,13,1,20071211,86.37,94.74,82000,82000,0,0,0.0,N,N,N,37.559171,126.908467
0,아파트,A01,공덕아이파크,103489,195,4,20130326,81.83,142.58,121000,165000,85000,90000,0.0,N,N,N,37.544835,126.956182
0,아파트,A01,공덕프로포즈Ⅱ(도시형),107300,63,1,20150217,19.81,27.44,16000,18500,13300,13300,0.0,N,N,N,37.545068,126.955058
0,아파트,A01,뉴마인,105820,19,1,20080108,65.26,92.08,70000,87000,0,0,0.0,N,N,N,37.547665,126.957387
0,아파트,A01,대우월드마크마포(주상복합),27817,132,2,20111230,119.21,316.32,165000,260000,110000,140000,0.0,N,N,N,37.542495,126.953521
0,아파트,A01,마포KCC웰츠타워(주상복합),100682,122,2,20110526,133.96,149.56,190000,200000,140000,140000,0.0,N,N,N,37.542972,126.952417
0,아파트,A01,메트로디오빌(주상복합),10479,242,1,20051201,34.47,116.68,33000,45000,25500,44000,0.0,N,N,N,37.543455,126.952964
0,아파트,A01,브라운스톤공덕,24122,290,3,20090219,81.17,142.54,135000,200000,68000,83000,0.0,N,N,N,37.541824,126.955001
0,아파트,A01,블레스하임(주상복합),124280,45,1,20190125,31.82,34.68,38000,43000,0,0,0.0,N,N,N,37.545655,126.955787
0,아파트,A01,신공덕e-편한세상,19503,128,3,20071018,81.97,136.42,107000,130000,69000,85000,0.0,N,N,N,37.541959,126.957036
0,아파트,A01,신공덕삼성래미안1차,2992,834,11,20000814,81.91,142.24,115000,170000,58000,90000,0.0,N,N,N,37.543599,126.95604
0,아파트,A01,신공덕삼성래미안2차,2993,458,7,20001028,78.01,142.74,94000,143000,65000,78000,0.0,N,N,N,37.546527,126.958059
0,아파트,A01,신공덕삼성래미안3차,2994,366,6,20030520,79.46,139.17,104000,155000,63000,90000,0.0,N,N,N,37.54545,126.956513
0,아파트,A01,펜트라우스(주상복합),27733,476,4,20110518,110.1,198.92,148000,220000,105000,140000,0.0,N,N,N,37.543354,126.953803
0,아파트,A01,경남아너스빌,22715,90,3,20050620,105.87,105.87,110000,130000,0,0,0.0,N,N,N,37.549619,126.933953
0,아파트,A01,대원칸타빌,5621,279,3,20040730,105.62,170.38,100000,170000,90000,110000,0.0,N,N,N,37.548174,126.93366
0,아파트,A01,마포경남아너스빌,11223,160,2,20070517,106.04,106.39,119000,135000,70000,70000,0.0,N,N,N,37.549744,126.934365
0,아파트,A01,마포벽산e-솔렌스힐,26444,94,3,20070731,106.43,108.17,100000,120000,0,0,0.0,N,N,N,37.549494,126.93612
0,아파트,A01,밤섬경남아너스빌,11709,313,5,20091229,105.69,107.15,115000,155000,70000,70000,0.0,N,N,N,37.546711,126.936204
0,아파트,A01,성원,842,260,2,19981215,84.66,140.6,87000,160000,70000,70000,0.0,N,N,N,37.546983,126.937479
0,아파트,A01,세양청마루,5618,192,4,20031215,79.23,140.86,80000,145000,52000,52000,0.0,N,N,N,37.547995,126.936695
0,아파트,A01,신수르끌레브,158359,27,1,20230504,34.01,64.05,72000,75000,40000,45000,0.0,N,N,N,37.544877,126.935943
0,아파트,A01,신수자이언트,104365,18,1,20111109,56.7,111.0,65000,65000,0,0,0.0,N,N,N,37.549664,126.935166
0,아파트,A01,신수현대,418,210,2,19960914,101.42,101.8,102000,138000,0,0,0.0,N,N,N,37.543401,126.936885
0,아파트,A01,신촌삼익,415,391,4,19970408,79.09,151.32,99000,130000,51000,92000,0.0,N,N,N,37.551291,126.93554
0,아파트,A01,신촌숲아이파크,114335,1015,7,20190829,85.56,181.56,134000,300000,28000,120000,0.0,N,N,N,37.551211,126.933801
0,아파트,A01,제이에스해슬리(도시형),147123,15,1,20220107,28.23,32.59,0,0,0,0,0.0,N,N,N,37.548506,126.937844
0,아파트,A01,하나테크노빌(주상복합),22046,51,1,20020227,43.0,53.26,28000,33000,24000,24000,0.0,N,N,N,37.548493,126.940016
0,아파트,A01,CJ리버힐,15985,19,1,19981029,213.75,266.46,0,0,0,0,0.0,N,N,N,37.54299,126.93136
0,아파트,A01,서강GS,1151,538,6,19990701,87.47,150.36,95000,180000,54000,80000,0.0,N,N,N,37.544452,126.931574
0,아파트,A01,공덕자이,106861,1164,18,201504,85.54,152.75,123000,200000,65000,85000,0.0,N,N,N,37.553416,126.958597
0,아파트,A01,마포더클래시,148651,1419,17,202212,59.31,115.57,95000,185000,70000,100000,0.0,N,N,N,37.555534,126.951164
0,아파트,A01,마포래미안푸르지오,104917,3885,51,201409,80.16,189.33,129000,340000,69000,150000,0.0,N,N,N,37.553341,126.953154
0,아파트,A01,마포센트럴아이파크,108896,497,6,20171116,84.91,139.43,121000,180000,78000,120000,0.0,N,N,N,37.55565,126.95825
0,아파트,A01,마포트라팰리스2차(주상복합),24823,120,1,20080718,100.77,123.94,138000,145000,0,0,0.0,N,N,N,37.552209,126.955558
0,아파트,A01,마포푸르지오더센트럴(도시형),132478,239,2,20231031,42.6,62.51,53900,92000,48000,60000,0.0,N,N,N,37.554373,126.955819
0,아파트,A01,삼환나띠르빌,8921,77,1,20030819,108.11,108.11,99000,105000,72000,80000,0.0,N,N,N,37.551388,126.954438
0,아파트,A01,서서울삼성,1152,208,2,19981008,64.63,100.3,69000,95000,62000,62000,0.0,N,N,N,37.556438,126.959064
0,아파트,A01,세민하이파크(도시형),150706,54,1,20220728,23.19,41.59,63000,63000,0,0,0.0,N,N,N,37.557018,126.953744
0,아파트,A01,스카이빌아현(도시형),140322,16,1,20210324,31.63,32.39,0,0,39000,39000,0.0,N,N,N,37.55696,126.952837
0,아파트,A01,아르띠타워(도시형),153186,140,1,20220404,26.53,26.53,0,0,0,0,0.0,N,N,N,37.55709,126.95484
0,아파트,A01,아현라온빌(도시형),128914,24,1,20200123,23.21,30.43,0,0,0,0,0.0,N,N,N,37.557655,126.960524
0,아파트,A01,아현시티(주상복합),137859,16,1,20201221,33.69,38.68,0,0,0,0,0.0,N,N,N,37.556778,126.955531
0,아파트,A01,애오개아이파크(도시형),111315,125,1,20161227,25.76,67.05,37000,55000,33500,42000,0.0,N,N,N,37.553824,126.956005
0,아파트,A01,예미원(주상복합),847,66,1,200812,63.8,161.48,62000,98000,45000,50000,0.0,N,N,N,37.554797,126.957933
0,아파트,A01,우리가(주상복합),134582,12,1,20200615,26.55,31.54,0,0,0,0,0.0,N,N,N,37.556803,126.950583
0,아파트,A01,제스트하우스(주상복합),128559,12,1,20191210,38.32,38.32,41000,41000,0,0,0.0,N,N,N,37.554775,126.95568
0,아파트,A01,트렌빌(주상복합),126781,18,1,20190709,29.76,45.28,0,0,34000,36000,0.0,N,N,N,37.556888,126.953652
0,아파트,A01,혜성,1154,94,1,19721019,79.41,112.23,105000,105000,0,0,0.0,N,N,N,37.552687,126.955619
0,아파트,A01,광남벨라스,102008,16,1,20030714,64.01,90.88,0,0,0,0,0.0,N,N,N,37.562668,126.917499
0,아파트,A01,노블레스(249-12),101547,12,1,20030801,71.96,118.57,0,0,0,0,0.0,N,N,N,37.563708,126.921757
0,아파트,A01,노블레스빌(246-1),23645,12,1,20021217,40.77,108.41,0,0,0,0,0.0,N,N,N,37.565483,126.920758
0,아파트,A01,노블레스빌(249-1),101546,12,1,20030117,51.29,106.75,80000,80000,0,0,0.0,N,N,N,37.564238,126.921591
0,아파트,A01,노블레스빌(249-3),101545,10,1,20021231,91.65,164.47,0,0,0,0,0.0,N,N,N,37.564165,126.92149
0,아파트,A01,대명,843,128,1,19951115,78.05,143.39,71000,105000,0,0,0.0,N,N,N,37.5617,126.92367
0,아파트,A01,"라센트라연남(민간임대,도시형)",149578,40,3,20220627,36.94,64.31,0,0,0,0,0.0,N,N,N,37.565769,126.919387
0,아파트,A01,리츠,104809,19,1,20120323,53.84,91.11,72000,73000,0,0,0.0,N,N,N,37.558898,126.918952
0,아파트,A01,무지개,24189,19,1,20001229,89.97,187.54,73000,75000,0,0,0.0,N,N,N,37.566117,126.918539
0,아파트,A01,새마을(연남),15989,70,3,19701116,42.98,42.98,43000,55000,0,0,0.0,N,N,N,37.565876,126.92039
0,아파트,A01,서암,26269,19,1,20040922,64.92,128.89,0,0,42000,42000,0.0,N,N,N,37.564235,126.922259
0,아파트,A01,에덴지우,103339,12,1,20071231,127.67,128.54,100000,100000,0,0,0.0,N,N,N,37.564523,126.9241
0,아파트,A01,엘르빌,15990,12,1,20010105,104.49,135.81,0,0,0,0,0.0,N,N,N,37.564399,126.922484
0,아파트,A01,엘르빌2차,101565,13,1,20021030,97.24,144.37,0,0,0,0,0.0,N,N,N,37.563665,126.922958
0,아파트,A01,청기와,11689,16,1,20001107,80.87,85.95,0,0,0,0,0.0,N,N,N,37.562034,126.921836
0,아파트,A01,코오롱하늘채,3389,466,6,20030628,72.82,167.71,88000,159000,70000,75000,0.0,N,N,N,37.56356,126.921273
0,아파트,A01,해피빌,127958,12,1,20011127,37.7,57.63,0,0,0,0,0.0,N,N,N,37.564169,126.923661
0,아파트,A01,현대하이츠,101802,12,1,20030522,52.12,91.77,0,0,0,0,0.0,N,N,N,37.56514,126.920661
0,아파트,A01,홍익하이빌,123188,15,1,20041004,39.72,167.81,44000,44000,0,0,0.0,N,N,N,37.561277,126.919683
0,아파트,A01,휴먼,103564,18,1,20031103,57.86,104.77,65000,65000,0,0,0.0,N,N,N,37.564705,126.918393
0,아파트,A01,마포자이,3310,534,10,20031205,108.04,189.8,168000,250000,115000,115000,0.0,N,N,N,37.543262,126.944988
0,아파트,A01,마포자이더센트리지,111249,927,12,201809,82.64,163.28,120000,300000,73000,180000,0.0,N,N,N,37.55117,126.949558
0,아파트,A01,마포프레스티지자이,121608,1694,18,20211230,57.22,154.21,120000,230000,80000,115000,0.0,N,N,N,37.553719,126.947802
0,아파트,A01,상록,844,678,6,19970830,69.38,83.1,73000,85000,43000,48000,0.0,N,N,N,37.55127,126.947802
0,아파트,A01,세림프라미스(주상복합),144522,8,1,20210913,40.03,40.33,0,0,0,0,0.0,N,N,N,37.55652,126.948267
0,아파트,A01,염리삼성래미안,3299,574,9,20010328,81.06,141.8,98000,190000,60000,60000,0.0,N,N,N,37.548779,126.946779
0,아파트,A01,염리세양청마루,14231,88,1,20050530,77.22,107.04,110000,135000,85000,85000,0.0,N,N,N,37.543038,126.946679
0,아파트,A01,염리스타팰리스(주상복합),139605,12,1,20210215,32.94,36.21,0,0,0,0,0.0,N,N,N,37.556489,126.947627
0,아파트,A01,우공,118017,19,1,20040615,89.26,96.21,75000,75000,0,0,0.0,N,N,N,37.549776,126.948295
0,아파트,A01,우리파크(도시형),149738,24,1,20210929,26.99,39.03,0,0,0,0,0.0,N,N,N,37.554558,126.947538
0,아파트,A01,유풍,108974,9,1,20020406,95.45,113.05,90000,90000,0,0,0.0,N,N,N,37.549125,126.948257
0,아파트,A01,중앙하이츠,3300,114,1,19981219,81.4,113.71,90000,115000,57000,57000,0.0,N,N,N,37.54517,126.945313
0,아파트,A01,LaHS하우스(도시형),152669,8,1,20220516,33.19,38.96,0,0,0,0,0.0,N,N,N,37.542248,126.939473
0,아파트,A01,e편한세상마포리버파크,105738,547,9,20161013,84.53,152.71,145000,260000,85000,117000,0.0,N,N,N,37.541607,126.943492
0,아파트,A01,강변그린,13920,60,2,20030701,76.03,76.03,55000,57000,0,0,0.0,N,N,N,37.542002,126.937388
0,아파트,A01,대호강변,102467,18,1,20101022,98.81,98.89,0,0,0,0,0.0,N,N,N,37.540957,126.939602
0,아파트,A01,두영,14805,18,1,20031203,131.09,152.24,97000,97000,0,0,0.0,N,N,N,37.542748,126.937654
0,아파트,A01,래미안,2995,430,9,20030321,79.43,166.24,115000,200000,65000,120000,0.0,N,N,N,37.543812,126.941485
0,아파트,A01,래미안마포리버웰,104596,563,9,20150227,84.6,146.23,157000,265000,115000,120000,0.0,N,N,N,37.542859,126.941725
0,아파트,A01,마포대림1차,3390,123,3,20021025,165.89,167.39,190000,200000,0,0,0.0,N,N,N,37.540444,126.941759
0,아파트,A01,마포대림e-편한세상2차,10373,141,1,20040608,76.29,146.9,148000,210000,95000,130000,0.0,N,N,N,37.54093,126.940688
0,아파트,A01,지산재(도시형),151179,9,1,20150717,27.06,163.68,0,0,0,0,0.0,N,N,N,37.542486,126.938456
0,아파트,A01,DMC마포청구,845,420,4,19940929,106.1,106.51,81000,100000,53000,55000,0.0,N,N,N,37.574336,126.901748
0,아파트,A01,강림월드타운,8832,48,1,20020416,78.92,102.08,55000,75000,0,0,0.0,N,N,N,37.57014,126.90691
0,아파트,A01,건영월드컵,3391,206,2,20021101,88.53,164.22,65000,115000,42000,42000,0.0,N,N,N,37.568905,126.91171
0,아파트,A01,더세영(도시형),152526,15,1,20220429,31.74,57.74,0,0,0,0,0.0,N,N,N,37.569387,126.911509
0,아파트,A01,동원월드타운,11219,102,2,20040922,78.31,141.5,78000,105000,0,0,0.0,N,N,N,37.570121,126.9097
0,아파트,A01,백명트렌디,25586,18,1,20041117,116.84,117.62,0,0,0,0,0.0,N,N,N,37.56972,126.90651
0,아파트,A01,성산현대2차,3473,282,3,20001216,81.57,142.19,72000,110000,43000,60900,0.0,N,N,N,37.570603,126.908221
0,아파트,A01,수풍,106232,14,1,20090506,67.45,103.47,65000,70000,0,0,0.0,N,N,N,37.570943,126.906065
0,아파트,A01,예원(주상복합),23197,18,1,20030806,86.8,99.43,0,0,0,0,0.0,N,N,N,37.573826,126.903102
0,아파트,A01,월드컵참누리,11360,499,9,20060504,82.18,111.69,88000,110000,65000,68000,0.0,N,N,N,37.57226,126.905208
0,아파트,A01,중동계룡,3471,180,2,20000930,80.48,141.47,70000,115000,50000,50000,0.0,N,N,N,37.570662,126.905854
0,아파트,A01,해오름(도시형),113799,27,1,20130730,25.99,92.26,0,0,0,0,0.0,N,N,N,37.567831,126.91151
0,아파트,A01,현대1차,3472,477,6,20010727,83.85,142.69,70000,115000,43000,43000,0.0,N,N,N,37.57131,126.90689
0,아파트,A01,대원파크빌,112237,12,1,20040602,65.88,95.33,60000,60000,0,0,0.0,N,N,N,37.553128,126.929481
0,아파트,A01,동원스위트뷰(도시형),108233,28,1,20140418,15.73,16.44,14000,14000,0,0,0.0,N,N,N,37.545791,126.931204
0,아파트,A01,마포웨스트리버태영데시앙,115411,276,4,20190524,79.36,205.16,120000,170000,75000,110000,0.0,N,N,N,37.550355,126.931163
0,아파트,A01,마포웰하임(도시형),149362,26,2,20220608,27.32,36.37,31000,52000,0,0,0.0,N,N,N,37.549019,126.931365
0,아파트,A01,서강문화,111783,18,1,19741120,73.75,76.89,0,0,0,0,0.0,N,N,N,37.546279,126.931322
0,아파트,A01,서강쌍용예가,17081,635,15,20071101,83.67,149.58,113000,185000,83000,95000,0.0,N,N,N,37.548453,126.929571
0,아파트,A01,서강한화오벨리스크스위트(주상복합),24734,192,3,20070411,96.37,166.48,97000,170000,65000,100000,0.0,N,N,N,37.546697,126.931851
0,아파트,A01,서강해모로,11420,447,8,20071212,77.56,103.12,105000,165000,73000,80000,0.0,N,N,N,37.546373,126.929736
0,아파트,A01,신촌금호,3475,239,3,20010330,80.29,110.52,83000,125000,0,0,0.0,N,N,N,37.552558,126.932194
0,아파트,A01,중앙하이츠,3474,120,4,200703,53.4,64.65,55000,70000,0,0,0.0,N,N,N,37.549823,126.927605
0,아파트,A01,창전삼성(창전래미안),846,951,11,19980624,79.96,141.65,85000,140000,55000,68000,0.0,N,N,N,37.551419,126.930717
0,아파트,A01,창전쌍용스윗닷홈,10423,100,1,20050915,105.79,106.09,112000,115000,70000,70000,0.0,N,N,N,37.548277,126.932071
0,아파트,A01,창전현대홈타운,9456,243,5,20050818,78.02,106.22,115000,135000,75000,75000,0.0,N,N,N,37.551294,126.931839
0,아파트,A01,태영,3441,553,10,20031128,105.93,105.93,110000,130000,0,0,0.0,N,N,N,37.553545,126.930802
0,아파트,A01,한강삼성,421,456,3,19971031,80.53,108.82,98000,150000,52500,70000,0.0,N,N,N,37.539663,126.941023
0,아파트,A01,한강밤섬자이,22776,488,7,20100226,110.69,200.84,159000,360000,87000,170000,0.0,N,N,N,37.54473,126.928368
0,아파트,A01,KCC엠파이어리버(주상복합),17481,70,1,20060908,163.11,180.75,150000,210000,98000,120000,0.0,N,N,N,37.54841,126.912087
0,아파트,A01,그레이스,14957,18,1,20030418,58.29,86.39,0,0,0,0,0.0,N,N,N,37.548015,126.912944
0,아파트,A01,그레이스3차,107832,11,1,20051010,81.88,143.79,70000,70000,45000,45000,0.0,N,N,N,37.547008,126.912424
0,아파트,A01,대운,13695,17,1,20020521,60.38,96.27,0,0,0,0,0.0,N,N,N,37.550874,126.909618
0,아파트,A01,대운행복,105176,17,1,20041029,49.88,91.28,0,0,0,0,0.0,N,N,N,37.55044,126.910462
0,아파트,A01,두영이지안(357-3),104862,37,2,20070323,118.5,133.12,110000,130000,0,0,0.0,N,N,N,37.545641,126.918668
0,아파트,A01,두영이지안(468),22476,46,1,20050117,64.7,130.13,120000,120000,0,0,0.0,N,N,N,37.550042,126.90636
0,아파트,A01,리버아인(주상복합),104474,12,1,20030305,82.83,96.69,71000,71000,0,0,0.0,N,N,N,37.549047,126.908886
0,아파트,A01,마포한강푸르지오(주상복합),106375,198,2,20150331,111.53,179.45,212000,290000,150000,150000,0.0,N,N,N,37.549961,126.912178
0,아파트,A01,마포한강푸르지오2차(주상복합),107548,198,2,20160714,111.9,148.45,169000,300000,120000,120000,0.0,N,N,N,37.551099,126.911265
0,아파트,A01,백운,102892,10,1,20021220,70.3,77.57,0,0,0,0,0.0,N,N,N,37.549208,126.906757
0,아파트,A01,삼성강변,16002,19,1,19981201,124.69,164.82,133000,133000,0,0,0.0,N,N,N,37.549026,126.907068
0,아파트,A01,에덴지우,25276,19,1,20060616,77.29,157.42,0,0,0,0,0.0,N,N,N,37.547227,126.918611
0,아파트,A01,일신건영휴먼빌,23112,68,1,20050822,90.96,103.31,93000,120000,65000,70000,0.0,N,N,N,37.546028,126.917587
0,아파트,A01,장미,9488,45,1,20000724,50.31,98.34,90000,90000,43000,60000,0.0,N,N,N,37.546256,126.91884
0,아파트,A01,정원쉐르빌,11176,16,1,20010724,56.8,92.37,88000,88000,0,0,0.0,N,N,N,37.546957,126.913772
0,아파트,A01,진성홈타운(도시형),145195,19,1,20140718,28.72,35.15,0,0,0,0,0.0,N,N,N,37.551151,126.910759
0,아파트,A01,펠리스아트빌(주상복합),102893,19,1,20030618,95.59,113.76,95000,105000,49000,50000,0.0,N,N,N,37.545486,126.914517
0,아파트,A01,한강그린,106075,17,1,20120807,69.93,88.75,0,0,0,0,0.0,N,N,N,37.551644,126.904231
0,아파트,A01,한강동원,11804,65,1,20030401,100.21,247.93,120000,200000,0,0,0.0,N,N,N,37.544927,126.912466
0,아파트,A01,한국프라우드,22702,38,1,20050523,113.24,113.24,120000,125000,0,0,0.0,N,N,N,37.548721,126.908699
0,아파트,A01,한울빌리지(도시형),140422,23,1,20110325,17.1,24.51,0,0,0,0,0.0,N,N,N,37.552571,126.910911
0,아파트,A01,합정(주상복합),104473,40,1,,55.53,82.98,71000,75000,0,0,0.0,N,N,N,37.548249,126.913153
0,아파트,A01,합정두레,105243,18,1,20040117,74.1,115.41,0,0,0,0,0.0,N,N,N,37.550861,126.911067
0,아파트,A01,합정한강,116995,46,1,20170508,67.08,67.37,69000,75000,55000,55000,0.0,N,N,N,37.55083,126.90788
0,아파트,A01,현대하이츠,104165,18,1,20040513,40.76,94.22,69000,69000,0,0,0.0,N,N,N,37.551489,126.910854
0,아파트,A01,강변힐스테이트,8492,510,10,20040216,78.52,133.44,98000,220000,80000,85000,0.0,N,N,N,37.543378,126.933366
0,아파트,A01,래미안웰스트림,107438,773,8,20160128,83.3,151.95,130000,310000,26000,140000,0.0,N,N,N,37.54335,126.935409
0,아파트,A01,"리버뷰(민간임대,도시형)",147767,72,1,20160510,20.53,31.55,0,0,0,0,0.0,N,N,N,37.542294,126.93387
0,아파트,A01,반도유보라아일랜드,27063,36,1,20080531,151.73,175.19,300000,300000,0,0,0.0,N,N,N,37.541999,126.934246
0,아파트,A01,밤섬예가클래식,3478,90,1,201212,123.97,135.5,165000,200000,100000,130000,0.0,N,N,N,37.542155,126.935647
0,아파트,A01,밤섬현대,1155,219,2,19990726,87.91,149.25,115000,220000,60000,75000,0.0,N,N,N,37.54293,126.932648
0,아파트,A01,DMC금호리첸시아,128108,450,5,202207,27.09,114.56,105000,130000,60000,60000,0.0,N,N,N,37.570789,126.916165
0,아파트,A01,DMC래미안클라시스,3479,1114,14,20001215,82.52,145.2,68000,120000,43000,65000,0.0,N,N,N,37.578292,126.916453
0,아파트,A01,DMC센트럴아이파크,112802,1061,13,20181231,78.24,168.85,91000,160000,55000,100000,0.0,N,N,N,37.578834,126.920543
0,아파트,A01,DMC센트레빌,26028,473,7,20100127,86.18,143.22,87000,150000,50000,70000,0.0,N,N,N,37.576168,126.915668
0,아파트,A01,DMC쌍용스윗닷홈,13776,110,1,20051209,105.83,158.12,98000,110000,0,0,0.0,N,N,N,37.575469,126.919007
0,아파트,A01,DMC에코자이,118720,1047,11,20191227,82.23,164.55,92000,200000,59000,75000,0.0,N,N,N,37.577474,126.919147
0,아파트,A01,DMC엘가(도시형),115283,288,1,20170228,21.42,65.7,13500,52000,15000,23500,0.0,N,N,N,37.570018,126.917761
0,아파트,A01,DMC파크뷰자이,108064,4300,61,20151026,82.56,208.89,90000,310000,58000,150000,0.0,N,N,N,37.572838,126.917612
0,아파트,A01,M화일,23039,27,2,20050513,71.28,94.59,50000,70000,0,0,0.0,N,N,N,37.57163,126.9204
0,아파트,A01,남가좌현대,848,1155,10,19990527,86.34,141.01,66000,110000,40000,69000,0.0,N,N,N,37.574716,126.920478
0,아파트,A01,더-아무르(도시형),122518,24,2,20180621,35.7,68.93,0,0,40000,40000,0.0,N,N,N,37.570378,126.917309
0,아파트,A01,래미안남가좌2차,14232,503,10,20051026,84.16,143.8,83000,125000,40000,55000,0.0,N,N,N,37.5725,126.912642
0,아파트,A01,래미안루센티아,118929,997,11,20200423,81.5,153.18,95000,212000,53000,100000,0.0,N,N,N,37.576012,126.9175
0,아파트,A01,명지플러스빌,111508,24,2,20040528,89.89,93.69,0,0,0,0,0.0,N,N,N,37.575651,126.924223
0,아파트,A01,백련,9999,64,1,19921224,44.91,72.2,0,0,0,0,0.0,N,N,N,37.577028,126.922992
0,아파트,A01,창덕에버빌,3480,109,1,19980907,105.0,208.87,70000,105000,0,0,0.0,N,N,N,37.569569,126.917292
0,아파트,A01,돈의문센트레빌,26046,561,14,20110407,80.49,138.64,96000,173000,63000,66000,0.0,N,N,N,37.566343,126.961383
0,아파트,A01,동부센트레빌,3392,237,3,20020321,86.65,143.3,75000,125000,45000,58000,0.0,N,N,N,37.566994,126.960627
0,아파트,A01,MJ더퍼스트이대(주상복합),120189,16,1,20180608,20.87,28.4,0,0,0,0,0.0,N,N,N,37.557139,126.944348
0,아파트,A01,대현,136704,11,1,19740820,65.39,74.05,0,0,0,0,0.0,N,N,N,37.558678,126.946348
0,아파트,A01,맨션90(주상복합),124407,16,1,20190124,30.46,31.66,0,0,0,0,0.0,N,N,N,37.5575,126.943742
0,아파트,A01,무궁화,3481,10,1,19740218,117.95,131.54,82000,82000,0,0,0.0,N,N,N,37.558672,126.945929
